"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","comparison","group_col","ident_1","ident_2","direction"
"C3AR1",3.43702987528038e-07,-7.72073329584823,0.006,0.167,0.010474348544917,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"SPOCK2",3.81155457669037e-07,-4.05497144487835,0.023,0.333,0.0116157125724639,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"IQGAP2",4.07735029823462e-07,-3.26154694516649,0.05,0.5,0.01242572503387,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"DPP6",4.13056266053203e-07,-5.2441848463258,0.006,0.167,0.0125878897079714,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"LUZP2",4.58600257579192e-07,-6.14880128795289,0.006,0.167,0.0139758428497259,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"EPB41",4.63148906335532e-07,-4.28632488499692,0.054,0.5,0.0141144629205753,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"CDH18",4.82039189061483e-07,-5.60815198297185,0.006,0.167,0.0146901442866487,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"CIT",6.01917066019764e-07,-5.88904551308555,0.006,0.167,0.0183434225869523,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"LCK",6.49594304707592e-07,-4.53710788532379,0.024,0.333,0.0197963864359639,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"POLB",8.67703388325719e-07,-4.52258229166674,0.057,0.5,0.0264432607592263,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"APOBEC3F",8.99298108818287e-07,-4.99783889276475,0.025,0.333,0.0274061098662373,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"AC092652.1",9.53394434176311e-07,-4.43981844900367,0.006,0.167,0.0290546953815231,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"SLA",1.22796746646263e-06,-2.98908189249884,0.024,0.333,0.0374223085404487,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"AL591368.1",1.41244590038189e-06,-5.18578856282195,0.007,0.167,0.0430442888141382,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"ARL4C",1.81885522041236e-06,-4.13339035664705,0.058,0.5,0.0554296128420668,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"AKNA",2.18978432170563e-06,-3.71937911938473,0.059,0.5,0.0667336772039792,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"ZFYVE28",2.34251411344729e-06,-4.62842253289861,0.06,0.5,0.071388117607306,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"ARHGEF5",2.39639655048365e-06,-5.38318844791142,0.027,0.333,0.0730301848759893,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"DOCK2",2.46939211247578e-06,-4.5064674063419,0.027,0.333,0.0752547246276995,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"MPP7",2.56593762834953e-06,-5.81774275451402,0.027,0.333,0.0781969492239518,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"RASGRF2",2.66376457523387e-06,-5.3111987102348,0.027,0.333,0.0811782254302523,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"FANCA",2.79874040383188e-06,-5.7060560330305,0.007,0.167,0.0852916138067765,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"CSNK1G2",2.9987569326074e-06,-4.42807749379394,0.119,0.667,0.0913871175212105,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"AL158801.3",3.47036802900584e-06,-5.45249353667306,0.007,0.167,0.105759465683953,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"AC004951.1",4.16376008237179e-06,-5.53056056348243,0.007,0.167,0.12689058851028,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"LINC01320",4.36565369526387e-06,-5.02791337015013,0.007,0.167,0.133043296363167,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"PSD4",4.79793513366517e-06,-4.38655454283502,0.007,0.167,0.146217073198446,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"LTB",4.98864473580921e-06,-3.52943915567101,0.027,0.333,0.152028948323786,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"PLEKHA7",5.32764109717405e-06,-4.36671149301907,0.123,0.667,0.162359862436379,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"PLB1",6.20329200490273e-06,-4.19462755438627,0.007,0.167,0.189045323849411,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"TXK",6.7671196171336e-06,-4.47840964560297,0.007,0.167,0.206227970332146,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"FAM71F2",6.79172497401417e-06,-7.17835610629442,0.008,0.167,0.206977818583082,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"SYCE2",6.82605010167711e-06,-7.70666333582401,0.008,0.167,0.20802387684861,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"HELLS",6.91057921143394e-06,-4.2074808046768,0.029,0.333,0.210599901468449,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"AC016074.2",7.68087968322781e-06,-3.28286118262273,0.007,0.167,0.234074808346368,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"RPS20",7.73351600584466e-06,-4.50506624803499,0.533,1,0.235678900278116,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"KDM2A",7.81543351267137e-06,-3.91426257384955,0.325,1,0.23817533629866,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"KIAA1211",8.06562529225807e-06,-7.26279932180335,0.008,0.167,0.245799930781565,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"PITPNC1",9.71808743974145e-06,-4.79226802568368,0.243,0.833,0.296158714726121,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"NRG1",1.00094788117447e-05,-5.41586480640286,0.008,0.167,0.305038866787921,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"UPP1",1.05043504724834e-05,-3.54918598678585,0.068,0.5,0.320120080648932,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"APOLD1",1.05076386727538e-05,-5.7488151641552,0.031,0.333,0.320220288552173,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"FPR1",1.05099551378561e-05,-4.55434403829808,0.008,0.167,0.320290882826165,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"SETD1B",1.08260110000104e-05,-4.26445339987718,0.071,0.5,0.329922685225318,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"ITGB2",1.1200131766166e-05,-2.57595940376968,0.029,0.333,0.34132401557391,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"AC021851.2",1.21101924506893e-05,-5.06699172998311,0.008,0.167,0.369058114934756,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"TNFRSF10A",1.49538227671267e-05,-6.69733212570559,0.008,0.167,0.455717748828186,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"LINC00511",1.50948834791395e-05,-6.09045705483383,0.008,0.167,0.460016574026777,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"PRDM1",1.524193553536e-05,-3.65738538785964,0.031,0.333,0.464497985440097,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"P2RY8",1.58194270007347e-05,-5.2662207375683,0.008,0.167,0.48209703784739,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"ENTPD6",1.69567525263302e-05,-3.72734729559353,0.07,0.5,0.516757033239913,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"SLC16A10",1.71088850805866e-05,-3.39529220135716,0.008,0.167,0.521393272830876,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"CPEB3",1.76902127005253e-05,-3.43438203460727,0.071,0.5,0.539109232048508,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"RPL13A",1.91202733461071e-05,-4.70305132767612,0.745,1,0.582690330222613,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"RPL27A",1.9672174917995e-05,-3.77605882154474,0.765,1,0.599509530625897,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"RPL7",1.98376620166169e-05,-3.29021042889693,0.752,1,0.604552749956399,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"CD163",1.99141488742229e-05,-7.34390792980337,0.008,0.167,0.606883686941942,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"AC113414.1",2.0005355271434e-05,-6.68964815295119,0.008,0.167,0.609663201896951,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"RPL37A",2.09788541618902e-05,-3.68812956228979,0.813,1,0.639330580583603,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"RPL38",2.11518846776035e-05,-3.67364678076999,0.809,1,0.644603685549966,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"RPL23",2.14379331268215e-05,-3.33762057974651,0.746,1,0.653321012039887,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"RPLP2",2.28600018593329e-05,-3.97757309196592,0.901,1,0.696658556663171,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"RPS29",2.37852595549811e-05,-4.1198555632887,0.854,1,0.724855784938048,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"AGAP2",2.42302991862896e-05,-5.01838982141683,0.008,0.167,0.738418367702176,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"HELZ",2.45881767810694e-05,-4.00612763169754,0.256,0.833,0.749324687403091,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"EIF3C",2.49244212853266e-05,-4.92915152662524,0.033,0.333,0.759571738670328,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"CD28",2.7354761073171e-05,-3.35929026069638,0.008,0.167,0.833636343704887,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"ARAP2",2.74651224992367e-05,-3.85784921835207,0.032,0.333,0.836999608164238,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"RPL36A",2.87195966441227e-05,-2.59991440951849,0.86,1,0.87522970772964,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"RPL21",2.95730537475406e-05,-2.47714714037391,0.911,1,0.901238812956299,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"LZTR1",3.0233167599559e-05,-4.9895215067594,0.077,0.5,0.92135578259656,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"AC007376.2",3.04515401868436e-05,-4.88002465249756,0.009,0.167,0.928010687194058,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"RPS6",3.05445367904857e-05,-2.25117143269807,0.924,1,0.930844758690053,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"CFD",6.31436955615004e-05,10.3650679054003,0.943,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"APOD",4.47235410220774e-05,9.89500432776385,0.962,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"DCN",4.53812562591228e-05,9.73313059391478,0.962,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"GSN",4.4074818050046e-05,9.26881643620428,0.963,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"MGP",4.20932592109881e-05,9.12315200570001,0.966,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"IGFBP7",5.50305386088885e-05,8.79163172424217,0.951,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"PLA2G2A",0.00115121603457598,8.2494149428212,0.761,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"CXCL14",0.000613917267943992,7.84074962875438,0.805,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"IGFBP6",7.034269562912e-05,7.6727054803218,0.937,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"FBLN1",7.06288568326937e-05,7.40543207459017,0.937,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"CEBPD",0.000146964026240785,7.02323393995546,0.895,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"IGFBP5",0.000298897813324492,7.01977652347874,0.851,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"CLU",0.000165878424150838,7.00114493538051,0.887,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"TIMP3",8.90422578516687e-05,6.98458692508532,0.924,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"TMC6",0.000233636769527114,-6.9364644159214,0.011,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"C11orf96",0.000393908145789786,6.86154806602729,0.834,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"SPARCL1",0.000252858060408704,6.78021278526187,0.862,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"TIMP1",8.11956093043702e-05,6.66531139958893,0.929,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"PRKAR1B",0.00483443466507748,-6.54795344245413,0.018,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"ADH1B",0.000436608348019071,6.51413405331158,0.827,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"CD63",6.14866090461249e-05,6.46564767501447,0.945,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"SERPINF1",0.000111861741928652,6.42650832530582,0.911,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"MT-ND2",3.84604527272229e-05,6.38760800555502,0.971,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"ID3",0.00143773912025365,6.28115998580493,0.745,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"CCN5",0.000546116776358822,6.26617905297676,0.812,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"IER2",0.000894487581177519,6.2332568554052,0.779,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"LAMA2",0.000209840380814415,6.18438039893579,0.873,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"NFKBID",0.000822493252373044,-6.15270059305048,0.013,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"AC011447.3",0.0204965210641355,-6.13225831080636,0.024,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"SERPING1",9.66270865452599e-05,6.12750739818715,0.919,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"PLAC9",0.000122668158362672,6.08939871196349,0.905,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"C1R",0.000102148597596017,6.08261982311257,0.916,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"SLC2A9",0.0186900378724245,-6.08034983599617,0.024,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"TXNIP",0.000142489323927055,6.06892209491796,0.896,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"C3",0.000280865186341357,6.06843869747011,0.855,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"MFAP5",0.000708139861348855,6.00650078771058,0.795,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"COG1",0.00116217143736928,-5.96114138909213,0.053,0.333,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"RNF220",0.0141280664241732,-5.96112969274976,0.078,0.333,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"CCDC80",0.000322635674308184,5.94799167764302,0.846,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"NNMT",0.000236516016338397,5.94167077116785,0.866,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"AC009226.1",0.00246770573874268,-5.91332488558662,0.016,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"RPS10-NUDT3",5.53081562312105e-05,-5.90511203392897,0.009,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"LAPTM4A",9.54806880312159e-05,5.89929599358229,0.92,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"PTP4A3",0.0264216967712412,-5.85507106192351,0.026,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"MGST1",0.000189160837491933,5.84513889510381,0.879,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"CCDC88B",4.94892855497912e-05,-5.81718570296967,0.009,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"CALD1",0.000101744656192703,5.8009178198601,0.916,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"COL1A2",0.000132620894304281,5.78089119019321,0.901,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"MFAP4",0.000299443885204949,5.75725795736056,0.851,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"ABCA8",0.000151568604865173,5.73098583866975,0.893,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"LINC01933",4.94892855497912e-05,-5.72320564491503,0.009,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"SOD3",0.000197568597776355,5.71798826119205,0.877,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"RBMS3",0.00020323617207118,5.69618649331343,0.875,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"AC002558.3",4.9696363131672e-05,-5.65645097835654,0.009,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"ABI3BP",0.000252858054868332,5.64537335907459,0.862,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"SARM1",0.0511060617825003,-5.6050749352064,0.032,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"DYNLL1",0.000124601416535398,5.57263678573348,0.904,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"AP002360.1",0.0871904661501417,-5.53616570981498,0.038,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"EFEMP1",0.000224483240475054,5.52517157979392,0.869,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"COL6A2",0.000169403228450144,5.51568339759189,0.886,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"CACNA2D4",0.000324957777690988,-5.49125829237141,0.011,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"CST3",9.38871418217544e-05,5.48749370740191,0.941,0.333,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"PDE4C",0.00668565960516153,-5.48288869963025,0.019,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"RNF26",0.0866056945102778,-5.46672595107749,0.038,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"FBLN2",0.000248217540283764,5.45829768427003,0.863,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"SPATA2",0.0368949860723082,-5.45732796012104,0.029,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"LTBP4",0.000201710340620969,5.43699008372393,0.876,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"ITM2A",0.000240955228886901,5.43304624733887,0.865,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"AL360012.1",0.000328247846628523,-5.41023540843363,0.011,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"PLXND1",5.62150511286677e-05,-5.39816484162985,0.084,0.5,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"DNASE1",0.000207038428791057,-5.39597689365596,0.042,0.333,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"NDC1",0.000323560884644681,-5.39457621572931,0.043,0.333,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"GMIP",3.5020141611976e-05,-5.38256729913661,0.009,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"KLHL22",0.0119977206898798,-5.37864908466981,0.08,0.333,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"SLPI",0.00780566339000149,5.37800168091337,0.608,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"MT-ND4L",0.000855444003544807,5.37737230477926,0.782,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"PGPEP1",0.00089916734139887,-5.37357368307734,0.051,0.333,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"AQP3",0.0303272511273833,-5.36903407675618,0.027,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"COL6A3",0.000319142125363203,5.35818373012917,0.847,0,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_STA"
"PDE3B",0.0248448205923604,-5.34727882140704,0.026,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"LIG1",0.0384288139241427,-5.32973777646924,0.029,0.167,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
"ZFYVE26",0.0006990568182213,-5.32063190657381,0.048,0.333,1,"STA_vs_Unruptured","stage","STA","Unruptured","up_in_Unruptured"
