"logFC","logCPM","F","PValue","FDR","Nhood","SpatialFDR","vsmc_state","vsmc_state_fraction","significant","DA_FDR"
-5.74391435083371,11.7342650151443,4.22954462077504,0.0397954702086343,0.0610677199089733,143,NA,"ECM-remodeling VSMC",0.677966101694915,TRUE,0.0610677199089733
1.85664303744875,10.9040781316163,1.74315042928292,0.186821107546531,0.229952629737353,144,NA,"inflammatory VSMC",1,FALSE,0.229952629737353
-8.17435684286481,11.6523795270722,7.33408403309419,0.00679677080071684,0.0202122372476989,145,NA,"synthetic VSMC",1,TRUE,0.0202122372476989
-7.20683296680674,12.0540124207428,5.27413452675773,0.0216996859710694,0.0387811552779455,146,NA,"synthetic VSMC",0.970873786407767,TRUE,0.0387811552779455
0.289881660800872,10.9041643272505,0.0478495629641256,0.826860319262492,0.859087614556687,147,NA,"inflammatory VSMC",1,FALSE,0.859087614556687
-8.65344656393774,12.08781475712,7.04630425450309,0.00797661211571362,0.0202122372476989,148,NA,"metabolic-stress VSMC",0.544444444444444,TRUE,0.0202122372476989
0.912902429907178,11.2800698590735,0.228269060555427,0.63283825616435,0.687237500240838,149,NA,"inflammatory VSMC",1,FALSE,0.687237500240838
1.2773091231078,10.6384201469961,1.21724170783043,0.269973783800657,0.324594768409811,150,NA,"inflammatory VSMC",1,FALSE,0.324594768409811
-8.35145368461415,11.8012092213534,7.10161106442336,0.00773462108220012,0.0202122372476989,151,NA,"synthetic VSMC",0.645161290322581,TRUE,0.0202122372476989
1.16755150689887,11.5235697257573,0.289265527599843,0.590723652151645,0.649935338982883,152,NA,"inflammatory VSMC",1,FALSE,0.649935338982883
-7.99407469987022,11.4776567768918,7.9328345426308,0.00488007231278906,0.0202122372476989,153,NA,"synthetic VSMC",1,TRUE,0.0202122372476989
-6.50547037361969,11.4356366358438,6.15027613406202,0.0131829574192333,0.0289282469691197,154,NA,"ECM-remodeling VSMC",1,TRUE,0.0289282469691197
-8.24808021402702,11.7075054815955,7.24680926960833,0.00713441434351448,0.0202122372476989,155,NA,"metabolic-stress VSMC",0.983870967741935,TRUE,0.0202122372476989
1.48548423891621,11.1725016475246,0.679779842424103,0.409715236021559,0.472514604707187,156,NA,"inflammatory VSMC",1,FALSE,0.472514604707187
4.16389868989886,10.6454974579058,7.67066444092573,0.00564032755157234,0.0202122372476989,157,NA,"inflammatory VSMC",1,TRUE,0.0202122372476989
0.287882827718907,11.3005992654079,0.0228287448000123,0.879911433571024,0.906133959737048,158,NA,"inflammatory VSMC",1,FALSE,0.906133959737048
-5.27884478313987,10.9687449221655,9.31482007492507,0.00228907736835891,0.0202122372476989,159,NA,"metabolic-stress VSMC",0.641025641025641,TRUE,0.0202122372476989
-8.2736053538311,11.7315713381873,7.19511187803623,0.00734245671756073,0.0202122372476989,160,NA,"synthetic VSMC",0.59375,TRUE,0.0202122372476989
-7.97730292578756,11.4643642619963,7.99642927812983,0.00471195010814261,0.0202122372476989,161,NA,"contractile VSMC",0.629032258064516,TRUE,0.0202122372476989
-3.69986191556244,11.4569012674022,2.61761808793118,0.10576747960233,0.13840260654835,162,NA,"contractile VSMC",1,FALSE,0.13840260654835
-7.66961133264741,11.1787508312446,9.78714580655001,0.00177090781231615,0.0202122372476989,163,NA,"metabolic-stress VSMC",0.545454545454545,TRUE,0.0202122372476989
3.16206302305158,11.251150352096,2.25852798199731,0.132964924481243,0.170406970523352,164,NA,"inflammatory VSMC",1,FALSE,0.170406970523352
2.22692971388083,10.7806516862746,2.82291601251399,0.0930111332316581,0.123350676719553,165,NA,"inflammatory VSMC",1,FALSE,0.123350676719553
-7.08209090495534,11.9363357455538,5.17729349438724,0.0229403988576277,0.0394169284238796,166,NA,"synthetic VSMC",0.873563218390805,TRUE,0.0394169284238796
1.69879770819768,10.5699167324096,2.17893306235317,0.139995791521709,0.177951053800755,167,NA,"inflammatory VSMC",1,FALSE,0.177951053800755
0.562561286803583,11.1866473453397,0.100150105515135,0.751667275059516,0.793332090079783,168,NA,"inflammatory VSMC",1,FALSE,0.793332090079783
-7.71967064972405,11.2299350374646,9.28976759477111,0.00232051468514353,0.0202122372476989,169,NA,"synthetic VSMC",1,TRUE,0.0202122372476989
0.413392410709084,11.1745844933143,0.0559240964591796,0.81307106047532,0.845702674942557,170,NA,"inflammatory VSMC",1,FALSE,0.845702674942557
-7.23474259521079,12.0791455074083,5.30510097022471,0.0213177888569234,0.0387811552779455,171,NA,"ECM-remodeling VSMC",0.864077669902913,TRUE,0.0387811552779455
-6.00957034948578,11.5775531035431,4.91463386643566,0.0266901609962631,0.045210835392208,172,NA,"metabolic-stress VSMC",1,TRUE,0.045210835392208
-7.96046353413933,11.4510236539774,8.06152913874016,0.00454595662393829,0.0202122372476989,173,NA,"synthetic VSMC",1,TRUE,0.0202122372476989
-7.27951947090781,10.8084520744526,17.4479580763631,3.02035657382766e-05,0.00704498170845301,174,NA,"contractile VSMC",0.595744680851064,TRUE,0.00704498170845301
-6.42441122491562,11.3500574033935,6.5517945902225,0.0105169076811409,0.0239908920941429,175,NA,"metabolic-stress VSMC",0.893617021276596,TRUE,0.0239908920941429
-6.79516938292184,11.6877621062763,5.46324490742433,0.0194731478974861,0.0376938734198227,176,NA,"synthetic VSMC",0.977777777777778,TRUE,0.0376938734198227
-8.32227104350709,11.7825733537855,7.11428495981627,0.00768023303843443,0.0202122372476989,177,NA,"synthetic VSMC",0.962025316455696,TRUE,0.0202122372476989
-3.62468114923193,11.3564442285653,2.83713537150643,0.0921919072486276,0.122528560488561,178,NA,"synthetic VSMC",0.75,FALSE,0.122528560488561
2.59163897783441,11.015888174581,2.48305336494502,0.115163411333759,0.149232587186662,179,NA,"inflammatory VSMC",1,FALSE,0.149232587186662
