"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence","status"
"Fibroblast","Fibroblast","PTN","SDC2",0.000119824232346537,0,"PTN_SDC2","PTN - SDC2","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911","Ruptured"
"VSMC","VSMC","PTN","SDC4",0.000420488630944338,0,"PTN_SDC4","PTN - SDC4","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911","Ruptured"
"Fibroblast","VSMC","PTN","SDC4",0.000160674209984776,0,"PTN_SDC4","PTN - SDC4","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911","Ruptured"
"VSMC","VSMC","PTN","NCL",0.00297484905392683,0,"PTN_NCL","PTN - NCL","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911","Ruptured"
"Fibroblast","VSMC","PTN","NCL",0.00115542140983848,0,"PTN_NCL","PTN - NCL","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911","Ruptured"
"VSMC","Macrophage","PTN","NCL",0.000878933114052193,0,"PTN_NCL","PTN - NCL","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911","Ruptured"
"VSMC","EC","PTN","NCL",0.000453030823030301,0,"PTN_NCL","PTN - NCL","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911","Ruptured"
"Fibroblast","EC","PTN","NCL",0.000176867014383827,0,"PTN_NCL","PTN - NCL","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911","Ruptured"
"VSMC","Fibroblast","PTN","NCL",0.0008744848326554,0,"PTN_NCL","PTN - NCL","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911","Ruptured"
"Fibroblast","Fibroblast","PTN","NCL",0.000336002076277648,0,"PTN_NCL","PTN - NCL","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911","Ruptured"
"VSMC","T_NK","PTN","NCL",0.00339698307260578,0,"PTN_NCL","PTN - NCL","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911","Ruptured"
"Fibroblast","T_NK","PTN","NCL",0.00132297212971504,0,"PTN_NCL","PTN - NCL","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911","Ruptured"
"VSMC","VSMC","POSTN","ITGAV_ITGB5",0.00300647943844734,0,"POSTN_ITGAV_ITGB5","POSTN - (ITGAV+ITGB5)","PERIOSTIN","Secreted Signaling","PMID: 26721738","Ruptured"
"EC","VSMC","POSTN","ITGAV_ITGB5",5.82431717273503e-05,0,"POSTN_ITGAV_ITGB5","POSTN - (ITGAV+ITGB5)","PERIOSTIN","Secreted Signaling","PMID: 26721738","Ruptured"
"Fibroblast","VSMC","POSTN","ITGAV_ITGB5",0.000627779499933963,0,"POSTN_ITGAV_ITGB5","POSTN - (ITGAV+ITGB5)","PERIOSTIN","Secreted Signaling","PMID: 26721738","Ruptured"
"EC","VSMC","EDN1","EDNRA",1.8948807990965e-05,0,"EDN1_EDNRA","EDN1 - EDNRA","EDN","Secreted Signaling","KEGG: hsa04080","Ruptured"
"Macrophage","EC","SEMA3C","NRP1_PLXNA2",1.15128480690247e-05,0,"SEMA3C_NRP1_PLXNA2","SEMA3C - (NRP1+PLXNA2)","SEMA3","Secreted Signaling","PMID: 27533782","Ruptured"
"Macrophage","EC","SEMA3C","NRP2_PLXNA2",1.24825355271207e-05,0,"SEMA3C_NRP2_PLXNA2","SEMA3C - (NRP2+PLXNA2)","SEMA3","Secreted Signaling","PMID: 27533782","Ruptured"
"Macrophage","VSMC","ADM","CALCRL",7.73931320878654e-05,0,"ADM_CALCRL","ADM - CALCRL","CALCR","Secreted Signaling","KEGG: hsa04080","Ruptured"
"EC","VSMC","ADM","CALCRL",9.37940926495676e-06,0,"ADM_CALCRL","ADM - CALCRL","CALCR","Secreted Signaling","KEGG: hsa04080","Ruptured"
"Macrophage","EC","ADM","CALCRL",0.000114232542181943,0,"ADM_CALCRL","ADM - CALCRL","CALCR","Secreted Signaling","KEGG: hsa04080","Ruptured"
"EC","EC","ADM","CALCRL",1.38423057528269e-05,0,"ADM_CALCRL","ADM - CALCRL","CALCR","Secreted Signaling","KEGG: hsa04080","Ruptured"
"VSMC","Macrophage","ANXA1","FPR1",0.00141200166496435,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437","Ruptured"
"Macrophage","Macrophage","ANXA1","FPR1",0.00152200197073449,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437","Ruptured"
"EC","Macrophage","ANXA1","FPR1",0.000110892391701311,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437","Ruptured"
"Fibroblast","Macrophage","ANXA1","FPR1",0.000966578290287887,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437","Ruptured"
"T_NK","Macrophage","ANXA1","FPR1",0.00136777069632225,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437","Ruptured"
"VSMC","VSMC","GAS6","AXL",9.56092697088558e-05,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848","Ruptured"
"VSMC","VSMC","PROS1","AXL",6.11125058038671e-05,0,"PROS1_AXL","PROS1 - AXL","PROS","Secreted Signaling","PMID: 29531161","Ruptured"
"VSMC","VSMC","IGFBP3","TMEM219",5.42303966799175e-05,0,"IGFBP3_TMEM219","IGFBP3 - TMEM219","IGFBP","Secreted Signaling","PMID:20353938","Ruptured"
"EC","VSMC","IGFBP3","TMEM219",4.28120429997865e-06,0,"IGFBP3_TMEM219","IGFBP3 - TMEM219","IGFBP","Secreted Signaling","PMID:20353938","Ruptured"
"VSMC","EC","IGFBP3","TMEM219",7.73903270649129e-06,0,"IGFBP3_TMEM219","IGFBP3 - TMEM219","IGFBP","Secreted Signaling","PMID:20353938","Ruptured"
"EC","EC","IGFBP3","TMEM219",6.1098685267562e-07,0.02,"IGFBP3_TMEM219","IGFBP3 - TMEM219","IGFBP","Secreted Signaling","PMID:20353938","Ruptured"
"VSMC","VSMC","PPIA","BSG",0.00141360340610236,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604","Ruptured"
"Macrophage","VSMC","PPIA","BSG",0.000961914248726948,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604","Ruptured"
"EC","VSMC","PPIA","BSG",0.000197344023412293,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604","Ruptured"
"Fibroblast","VSMC","PPIA","BSG",0.000717551501717279,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604","Ruptured"
"T_NK","VSMC","PPIA","BSG",0.00111426058326676,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604","Ruptured"
"VSMC","EC","PPIA","BSG",0.000311959612746383,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604","Ruptured"
"Macrophage","EC","PPIA","BSG",0.000213470334760148,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604","Ruptured"
"EC","EC","PPIA","BSG",4.3426761852368e-05,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604","Ruptured"
"Fibroblast","EC","PPIA","BSG",0.000159050228772283,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604","Ruptured"
"T_NK","EC","PPIA","BSG",0.000246812241863933,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604","Ruptured"
"VSMC","Fibroblast","PPIA","BSG",0.000639590032981753,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604","Ruptured"
"EC","Fibroblast","PPIA","BSG",8.93901445665944e-05,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604","Ruptured"
"VSMC","VSMC","PLAU","PLAUR",0.000393864602015889,0.04,"PLAU_PLAUR","PLAU - PLAUR","PLAU","Secreted Signaling","uniprot","Ruptured"
"VSMC","Macrophage","PLAU","PLAUR",0.00386520955632869,0,"PLAU_PLAUR","PLAU - PLAUR","PLAU","Secreted Signaling","uniprot","Ruptured"
"Fibroblast","Macrophage","PLAU","PLAUR",0.00150913916367939,0,"PLAU_PLAUR","PLAU - PLAUR","PLAU","Secreted Signaling","uniprot","Ruptured"
"VSMC","EC","PLAU","PLAUR",0.000115250476048966,0,"PLAU_PLAUR","PLAU - PLAUR","PLAU","Secreted Signaling","uniprot","Ruptured"
"Fibroblast","EC","PLAU","PLAUR",4.41673365329468e-05,0.02,"PLAU_PLAUR","PLAU - PLAUR","PLAU","Secreted Signaling","uniprot","Ruptured"
"VSMC","Fibroblast","PLAU","PLAUR",0.000444274556997075,0,"PLAU_PLAUR","PLAU - PLAUR","PLAU","Secreted Signaling","uniprot","Ruptured"
"Fibroblast","Fibroblast","PLAU","PLAUR",0.000169929176325655,0.06,"PLAU_PLAUR","PLAU - PLAUR","PLAU","Secreted Signaling","uniprot","Ruptured"
"VSMC","T_NK","PLAU","PLAUR",0.000367722294766691,0.02,"PLAU_PLAUR","PLAU - PLAUR","PLAU","Secreted Signaling","uniprot","Ruptured"
"VSMC","VSMC","COL1A1","ITGA1_ITGB1",0.00803740117388418,0,"COL1A1_ITGA1_ITGB1","COL1A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","Ruptured"
"Macrophage","VSMC","COL1A1","ITGA1_ITGB1",0.000744819408596742,0,"COL1A1_ITGA1_ITGB1","COL1A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","Ruptured"
"EC","VSMC","COL1A1","ITGA1_ITGB1",7.11268736258927e-05,0.04,"COL1A1_ITGA1_ITGB1","COL1A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","Ruptured"
"Fibroblast","VSMC","COL1A1","ITGA1_ITGB1",0.00358842016139237,0,"COL1A1_ITGA1_ITGB1","COL1A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","Ruptured"
"T_NK","VSMC","COL1A1","ITGA1_ITGB1",0.000978349421516442,0.04,"COL1A1_ITGA1_ITGB1","COL1A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","Ruptured"
"VSMC","EC","COL1A1","ITGA1_ITGB1",0.000399682403297865,0,"COL1A1_ITGA1_ITGB1","COL1A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","Ruptured"
"Fibroblast","EC","COL1A1","ITGA1_ITGB1",0.000173884019084061,0,"COL1A1_ITGA1_ITGB1","COL1A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","Ruptured"
"VSMC","Fibroblast","COL1A1","ITGA1_ITGB1",0.00196447428900576,0,"COL1A1_ITGA1_ITGB1","COL1A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","Ruptured"
"Fibroblast","Fibroblast","COL1A1","ITGA1_ITGB1",0.000852649620382582,0,"COL1A1_ITGA1_ITGB1","COL1A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","Ruptured"
"VSMC","VSMC","COL1A2","ITGA1_ITGB1",0.00824156303224883,0,"COL1A2_ITGA1_ITGB1","COL1A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","Ruptured"
"Macrophage","VSMC","COL1A2","ITGA1_ITGB1",0.000558003595749284,0.04,"COL1A2_ITGA1_ITGB1","COL1A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","Ruptured"
"EC","VSMC","COL1A2","ITGA1_ITGB1",6.48275735768185e-05,0.04,"COL1A2_ITGA1_ITGB1","COL1A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","Ruptured"
"Fibroblast","VSMC","COL1A2","ITGA1_ITGB1",0.00379296829327902,0,"COL1A2_ITGA1_ITGB1","COL1A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","Ruptured"
"T_NK","VSMC","COL1A2","ITGA1_ITGB1",0.000656545294547627,0.02,"COL1A2_ITGA1_ITGB1","COL1A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","Ruptured"
"VSMC","EC","COL1A2","ITGA1_ITGB1",0.000410635979043489,0,"COL1A2_ITGA1_ITGB1","COL1A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","Ruptured"
"Fibroblast","EC","COL1A2","ITGA1_ITGB1",0.000184313541965461,0,"COL1A2_ITGA1_ITGB1","COL1A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","Ruptured"
"VSMC","Fibroblast","COL1A2","ITGA1_ITGB1",0.0020186752599258,0,"COL1A2_ITGA1_ITGB1","COL1A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","Ruptured"
"Fibroblast","Fibroblast","COL1A2","ITGA1_ITGB1",0.000904019217518085,0,"COL1A2_ITGA1_ITGB1","COL1A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","Ruptured"
"VSMC","VSMC","COL4A1","ITGA1_ITGB1",0.00744605334751589,0,"COL4A1_ITGA1_ITGB1","COL4A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","Ruptured"
"EC","VSMC","COL4A1","ITGA1_ITGB1",0.000564827844789566,0,"COL4A1_ITGA1_ITGB1","COL4A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","Ruptured"
"Fibroblast","VSMC","COL4A1","ITGA1_ITGB1",0.00138218127462142,0,"COL4A1_ITGA1_ITGB1","COL4A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","Ruptured"
"VSMC","EC","COL4A1","ITGA1_ITGB1",0.000368195548164627,0,"COL4A1_ITGA1_ITGB1","COL4A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","Ruptured"
"EC","EC","COL4A1","ITGA1_ITGB1",2.72213924853238e-05,0,"COL4A1_ITGA1_ITGB1","COL4A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","Ruptured"
"VSMC","Fibroblast","COL4A1","ITGA1_ITGB1",0.0018087781824772,0,"COL4A1_ITGA1_ITGB1","COL4A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","Ruptured"
"EC","Fibroblast","COL4A1","ITGA1_ITGB1",0.000133416801445204,0,"COL4A1_ITGA1_ITGB1","COL4A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","Ruptured"
"Fibroblast","Fibroblast","COL4A1","ITGA1_ITGB1",0.000317927653040838,0,"COL4A1_ITGA1_ITGB1","COL4A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","Ruptured"
"VSMC","VSMC","COL4A2","ITGA1_ITGB1",0.00739003183456659,0,"COL4A2_ITGA1_ITGB1","COL4A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","Ruptured"
"EC","VSMC","COL4A2","ITGA1_ITGB1",0.000555041792759751,0,"COL4A2_ITGA1_ITGB1","COL4A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","Ruptured"
"Fibroblast","VSMC","COL4A2","ITGA1_ITGB1",0.00282274970765953,0,"COL4A2_ITGA1_ITGB1","COL4A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","Ruptured"
"VSMC","EC","COL4A2","ITGA1_ITGB1",0.000365230969224854,0,"COL4A2_ITGA1_ITGB1","COL4A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","Ruptured"
"EC","EC","COL4A2","ITGA1_ITGB1",2.67295764765368e-05,0,"COL4A2_ITGA1_ITGB1","COL4A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","Ruptured"
"Fibroblast","EC","COL4A2","ITGA1_ITGB1",0.000135358676611532,0,"COL4A2_ITGA1_ITGB1","COL4A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","Ruptured"
"VSMC","Fibroblast","COL4A2","ITGA1_ITGB1",0.00179412723178642,0,"COL4A2_ITGA1_ITGB1","COL4A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","Ruptured"
"EC","Fibroblast","COL4A2","ITGA1_ITGB1",0.000130997531936992,0,"COL4A2_ITGA1_ITGB1","COL4A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","Ruptured"
"Fibroblast","Fibroblast","COL4A2","ITGA1_ITGB1",0.000663121105367012,0,"COL4A2_ITGA1_ITGB1","COL4A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","Ruptured"
"VSMC","VSMC","COL6A1","ITGA1_ITGB1",0.00646718545574461,0,"COL6A1_ITGA1_ITGB1","COL6A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","Ruptured"
"Fibroblast","VSMC","COL6A1","ITGA1_ITGB1",0.00138766326021588,0,"COL6A1_ITGA1_ITGB1","COL6A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","Ruptured"
"VSMC","EC","COL6A1","ITGA1_ITGB1",0.000316845260346139,0,"COL6A1_ITGA1_ITGB1","COL6A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","Ruptured"
"Fibroblast","EC","COL6A1","ITGA1_ITGB1",6.52693802610619e-05,0.04,"COL6A1_ITGA1_ITGB1","COL6A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","Ruptured"
"VSMC","Fibroblast","COL6A1","ITGA1_ITGB1",0.00155520643824948,0,"COL6A1_ITGA1_ITGB1","COL6A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","Ruptured"
"Fibroblast","Fibroblast","COL6A1","ITGA1_ITGB1",0.000319213957717554,0,"COL6A1_ITGA1_ITGB1","COL6A1 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","Ruptured"
"VSMC","VSMC","COL6A2","ITGA1_ITGB1",0.00594274198504864,0,"COL6A2_ITGA1_ITGB1","COL6A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","Ruptured"
"Fibroblast","VSMC","COL6A2","ITGA1_ITGB1",0.00132777731272939,0,"COL6A2_ITGA1_ITGB1","COL6A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","Ruptured"
"VSMC","EC","COL6A2","ITGA1_ITGB1",0.000289720983534595,0,"COL6A2_ITGA1_ITGB1","COL6A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","Ruptured"
"Fibroblast","EC","COL6A2","ITGA1_ITGB1",6.24028027735597e-05,0.04,"COL6A2_ITGA1_ITGB1","COL6A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","Ruptured"
"VSMC","Fibroblast","COL6A2","ITGA1_ITGB1",0.0014214369640431,0,"COL6A2_ITGA1_ITGB1","COL6A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","Ruptured"
"Fibroblast","Fibroblast","COL6A2","ITGA1_ITGB1",0.000305173256027834,0,"COL6A2_ITGA1_ITGB1","COL6A2 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","Ruptured"
"VSMC","VSMC","COL6A3","ITGA1_ITGB1",0.00518116696568996,0,"COL6A3_ITGA1_ITGB1","COL6A3 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","Ruptured"
"Fibroblast","VSMC","COL6A3","ITGA1_ITGB1",0.00202177378983341,0,"COL6A3_ITGA1_ITGB1","COL6A3 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","Ruptured"
"VSMC","EC","COL6A3","ITGA1_ITGB1",0.000250803381310412,0,"COL6A3_ITGA1_ITGB1","COL6A3 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","Ruptured"
"Fibroblast","EC","COL6A3","ITGA1_ITGB1",9.59057142198838e-05,0,"COL6A3_ITGA1_ITGB1","COL6A3 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","Ruptured"
"VSMC","Fibroblast","COL6A3","ITGA1_ITGB1",0.00122971373570963,0,"COL6A3_ITGA1_ITGB1","COL6A3 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","Ruptured"
"Fibroblast","Fibroblast","COL6A3","ITGA1_ITGB1",0.000469394190199336,0,"COL6A3_ITGA1_ITGB1","COL6A3 - (ITGA1+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","Ruptured"
"VSMC","EC","COL1A1","ITGA2_ITGB1",0.000451062909713121,0,"COL1A1_ITGA2_ITGB1","COL1A1 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","Ruptured"
"Macrophage","EC","COL1A1","ITGA2_ITGB1",3.93096942458585e-05,0,"COL1A1_ITGA2_ITGB1","COL1A1 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","Ruptured"
"EC","EC","COL1A1","ITGA2_ITGB1",3.74923947557083e-06,0,"COL1A1_ITGA2_ITGB1","COL1A1 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","Ruptured"
"Fibroblast","EC","COL1A1","ITGA2_ITGB1",0.000196694667982203,0,"COL1A1_ITGA2_ITGB1","COL1A1 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","Ruptured"
"T_NK","EC","COL1A1","ITGA2_ITGB1",5.17335052923265e-05,0,"COL1A1_ITGA2_ITGB1","COL1A1 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","Ruptured"
"VSMC","EC","COL1A2","ITGA2_ITGB1",0.000463342218212471,0,"COL1A2_ITGA2_ITGB1","COL1A2 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","Ruptured"
"Macrophage","EC","COL1A2","ITGA2_ITGB1",2.94051540923969e-05,0,"COL1A2_ITGA2_ITGB1","COL1A2 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","Ruptured"
"EC","EC","COL1A2","ITGA2_ITGB1",3.41572798047787e-06,0,"COL1A2_ITGA2_ITGB1","COL1A2 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","Ruptured"
"Fibroblast","EC","COL1A2","ITGA2_ITGB1",0.000208440198068808,0,"COL1A2_ITGA2_ITGB1","COL1A2 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","Ruptured"
"T_NK","EC","COL1A2","ITGA2_ITGB1",3.4625841507726e-05,0,"COL1A2_ITGA2_ITGB1","COL1A2 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","Ruptured"
"VSMC","EC","COL4A1","ITGA2_ITGB1",0.000415740808620873,0,"COL4A1_ITGA2_ITGB1","COL4A1 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","Ruptured"
"EC","EC","COL4A1","ITGA2_ITGB1",3.08072275627299e-05,0,"COL4A1_ITGA2_ITGB1","COL4A1 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","Ruptured"
"Fibroblast","EC","COL4A1","ITGA2_ITGB1",7.37272127898789e-05,0,"COL4A1_ITGA2_ITGB1","COL4A1 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","Ruptured"
"VSMC","EC","COL4A2","ITGA2_ITGB1",0.00041241326921316,0,"COL4A2_ITGA2_ITGB1","COL4A2 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","Ruptured"
"EC","EC","COL4A2","ITGA2_ITGB1",3.02526437027547e-05,0,"COL4A2_ITGA2_ITGB1","COL4A2 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","Ruptured"
"Fibroblast","EC","COL4A2","ITGA2_ITGB1",0.000153257142200682,0,"COL4A2_ITGA2_ITGB1","COL4A2 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","Ruptured"
"VSMC","EC","COL6A1","ITGA2_ITGB1",0.000358058251147508,0,"COL6A1_ITGA2_ITGB1","COL6A1 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","Ruptured"
"Fibroblast","EC","COL6A1","ITGA2_ITGB1",7.40245697050561e-05,0,"COL6A1_ITGA2_ITGB1","COL6A1 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","Ruptured"
"VSMC","EC","COL6A2","ITGA2_ITGB1",0.000327550256412786,0,"COL6A2_ITGA2_ITGB1","COL6A2 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","Ruptured"
"Fibroblast","EC","COL6A2","ITGA2_ITGB1",7.07783532339149e-05,0,"COL6A2_ITGA2_ITGB1","COL6A2 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","Ruptured"
"VSMC","EC","COL6A3","ITGA2_ITGB1",0.000283730694413045,0,"COL6A3_ITGA2_ITGB1","COL6A3 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","Ruptured"
"Fibroblast","EC","COL6A3","ITGA2_ITGB1",0.000108690320877654,0,"COL6A3_ITGA2_ITGB1","COL6A3 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","Ruptured"
"VSMC","T_NK","FN1","ITGA4_ITGB1",0.005815766518456,0,"FN1_ITGA4_ITGB1","FN1 - (ITGA4+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512","Ruptured"
"Macrophage","T_NK","FN1","ITGA4_ITGB1",0.00167560000372047,0,"FN1_ITGA4_ITGB1","FN1 - (ITGA4+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512","Ruptured"
"EC","T_NK","FN1","ITGA4_ITGB1",0.000351564751454436,0,"FN1_ITGA4_ITGB1","FN1 - (ITGA4+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512","Ruptured"
"Fibroblast","T_NK","FN1","ITGA4_ITGB1",0.00303276731092336,0,"FN1_ITGA4_ITGB1","FN1 - (ITGA4+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512","Ruptured"
"T_NK","T_NK","FN1","ITGA4_ITGB1",0.00143887202330563,0,"FN1_ITGA4_ITGB1","FN1 - (ITGA4+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512","Ruptured"
"VSMC","VSMC","FN1","ITGA5_ITGB1",0.00616036375679745,0,"FN1_ITGA5_ITGB1","FN1 - (ITGA5+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512","Ruptured"
