"regulon","status","vsmc_state","mean_AUC"
"EGR2 (54g)","STA","inflammatory VSMC",0.0469286359530262
"EGR2 (54g)","STA","ECM-remodeling VSMC",0.0121088025695072
"EGR2 (54g)","STA","metabolic-stress VSMC",0.0115868714242698
"EGR2_extended (87g)","Ruptured","contractile VSMC",0.0841634738186462
"EGR2_extended (87g)","Ruptured","synthetic VSMC",0.0894173602853746
"EGR2_extended (87g)","Ruptured","inflammatory VSMC",0.0568761174968072
"EGR2_extended (87g)","Ruptured","ECM-remodeling VSMC",0.0709876543209877
"EGR2_extended (87g)","Ruptured","metabolic-stress VSMC",0.102279929993851
"EGR2_extended (87g)","STA","contractile VSMC",0.0450114942528736
"EGR2_extended (87g)","STA","synthetic VSMC",0.0371451681566624
"EGR2_extended (87g)","STA","inflammatory VSMC",0.0540042571306939
"EGR2_extended (87g)","STA","ECM-remodeling VSMC",0.0348028948488719
"EGR2_extended (87g)","STA","metabolic-stress VSMC",0.0452379736057897
"EGR3_extended (31g)","Ruptured","contractile VSMC",0.0181155160601134
"EGR3_extended (31g)","Ruptured","synthetic VSMC",0.0232678623127676
"EGR3_extended (31g)","Ruptured","inflammatory VSMC",0.00469288555015466
"EGR3_extended (31g)","Ruptured","ECM-remodeling VSMC",0.013404035940492
"EGR3_extended (31g)","Ruptured","metabolic-stress VSMC",0.0396761100472987
"EGR3_extended (31g)","STA","contractile VSMC",0.00990720282810429
"EGR3_extended (31g)","STA","synthetic VSMC",0.00923405508911474
"EGR3_extended (31g)","STA","inflammatory VSMC",0.00550301959051407
"EGR3_extended (31g)","STA","ECM-remodeling VSMC",0.0160465458830461
"EGR3_extended (31g)","STA","metabolic-stress VSMC",0.00849609662689645
"ELF1 (28g)","Ruptured","contractile VSMC",0.00584939351025183
"ELF1 (28g)","Ruptured","synthetic VSMC",0.00414917181869276
"ELF1 (28g)","Ruptured","inflammatory VSMC",0.12834451901566
"ELF1 (28g)","Ruptured","ECM-remodeling VSMC",0.00812959411952701
"ELF1 (28g)","Ruptured","metabolic-stress VSMC",0.00284524697276375
"ELF1 (28g)","STA","contractile VSMC",0.00127037392138063
"ELF1 (28g)","STA","synthetic VSMC",0.000504953659316075
"ELF1 (28g)","STA","inflammatory VSMC",0.109797059763503
"ELF1 (28g)","STA","ECM-remodeling VSMC",0.00249920102269096
"ELF1 (28g)","STA","metabolic-stress VSMC",0.000206136145733461
"ELF1_extended (712g)","Ruptured","contractile VSMC",0.157689928873312
"ELF1_extended (712g)","Ruptured","synthetic VSMC",0.173408826740869
"ELF1_extended (712g)","Ruptured","inflammatory VSMC",0.58511746680286
"ELF1_extended (712g)","Ruptured","ECM-remodeling VSMC",0.276334269662921
"ELF1_extended (712g)","Ruptured","metabolic-stress VSMC",0.154350149434419
"ELF1_extended (712g)","STA","contractile VSMC",0.0912878787878788
"ELF1_extended (712g)","STA","synthetic VSMC",0.115563500170242
"ELF1_extended (712g)","STA","inflammatory VSMC",0.494368403132448
"ELF1_extended (712g)","STA","ECM-remodeling VSMC",0.150573714674838
"ELF1_extended (712g)","STA","metabolic-stress VSMC",0.0802766428328226
"ELK1 (35g)","Ruptured","contractile VSMC",0.00927768445535599
"ELK1 (35g)","Ruptured","synthetic VSMC",0.00929716228404912
"ELK1 (35g)","Ruptured","inflammatory VSMC",0.00571562709590879
"ELK1 (35g)","Ruptured","ECM-remodeling VSMC",0.0122736418511066
"ELK1 (35g)","Ruptured","metabolic-stress VSMC",0.0150905432595573
"ELK1 (35g)","STA","contractile VSMC",0.00109859154929577
"ELK1 (35g)","STA","synthetic VSMC",0.000909456740442656
"ELK1 (35g)","STA","inflammatory VSMC",0.00759356136820926
"ELK1 (35g)","STA","ECM-remodeling VSMC",0.00138967136150235
"ELK1 (35g)","STA","metabolic-stress VSMC",0.00134540576794098
"ELK1_extended (78g)","Ruptured","contractile VSMC",0.0404848294756552
"ELK1_extended (78g)","Ruptured","synthetic VSMC",0.0395555912797292
"ELK1_extended (78g)","Ruptured","inflammatory VSMC",0.021682638349305
"ELK1_extended (78g)","Ruptured","ECM-remodeling VSMC",0.035623327289994
"ELK1_extended (78g)","Ruptured","metabolic-stress VSMC",0.053632238817424
"ELK1_extended (78g)","STA","contractile VSMC",0.0156185789519123
"ELK1_extended (78g)","STA","synthetic VSMC",0.0108279374946042
"ELK1_extended (78g)","STA","inflammatory VSMC",0.0114719848053181
"ELK1_extended (78g)","STA","ECM-remodeling VSMC",0.0139955106621773
"ELK1_extended (78g)","STA","metabolic-stress VSMC",0.0171872571872572
"ELK4 (66g)","Ruptured","contractile VSMC",0.00311445724289761
"ELK4 (66g)","Ruptured","synthetic VSMC",0.00253231287714046
"ELK4 (66g)","Ruptured","inflammatory VSMC",0.00415779415779416
"ELK4 (66g)","Ruptured","ECM-remodeling VSMC",0.00889525889525889
"ELK4 (66g)","Ruptured","metabolic-stress VSMC",0.00285639174528063
"ELK4 (66g)","STA","contractile VSMC",0.000474110474110474
"ELK4 (66g)","STA","synthetic VSMC",0.000485030485030485
"ELK4 (66g)","STA","inflammatory VSMC",0.00676676676676677
"ELK4 (66g)","STA","ECM-remodeling VSMC",0.00117481117481117
"ELK4 (66g)","STA","metabolic-stress VSMC",0.000282100282100282
"ELK4_extended (150g)","Ruptured","contractile VSMC",0.00919071136059075
"ELK4_extended (150g)","Ruptured","synthetic VSMC",0.0087527737663344
"ELK4_extended (150g)","Ruptured","inflammatory VSMC",0.0142194416070821
"ELK4_extended (150g)","Ruptured","ECM-remodeling VSMC",0.0176838610827375
"ELK4_extended (150g)","Ruptured","metabolic-stress VSMC",0.00659686755192373
"ELK4_extended (150g)","STA","contractile VSMC",0.00366104868913858
"ELK4_extended (150g)","STA","synthetic VSMC",0.00157303370786517
"ELK4_extended (150g)","STA","inflammatory VSMC",0.0160257065032346
"ELK4_extended (150g)","STA","ECM-remodeling VSMC",0.00697395301327886
"ELK4_extended (150g)","STA","metabolic-stress VSMC",0.00208290772897514
"EN1_extended (47g)","Ruptured","contractile VSMC",0.0064895869307347
"EN1_extended (47g)","Ruptured","synthetic VSMC",0.0111518708730741
"EN1_extended (47g)","Ruptured","inflammatory VSMC",0.0010430987452264
"EN1_extended (47g)","Ruptured","ECM-remodeling VSMC",0.00777414075286416
"EN1_extended (47g)","Ruptured","metabolic-stress VSMC",0.00391586349033158
"EN1_extended (47g)","STA","contractile VSMC",0.0433584288052373
"EN1_extended (47g)","STA","synthetic VSMC",0.051405346426623
"EN1_extended (47g)","STA","inflammatory VSMC",0.00167703218767049
"EN1_extended (47g)","STA","ECM-remodeling VSMC",0.0431369339879978
"EN1_extended (47g)","STA","metabolic-stress VSMC",0.0530736497545008
"EP300_extended (98g)","Ruptured","contractile VSMC",0.0269348989326311
"EP300_extended (98g)","Ruptured","synthetic VSMC",0.0364552146807087
"EP300_extended (98g)","Ruptured","inflammatory VSMC",0.0946467483827034
"EP300_extended (98g)","Ruptured","ECM-remodeling VSMC",0.0526046986721144
"EP300_extended (98g)","Ruptured","metabolic-stress VSMC",0.0184168463662846
"EP300_extended (98g)","STA","contractile VSMC",0.0128132448076268
"EP300_extended (98g)","STA","synthetic VSMC",0.016525366019748
"EP300_extended (98g)","STA","inflammatory VSMC",0.0714955737146748
"EP300_extended (98g)","STA","ECM-remodeling VSMC",0.0225553285665645
"EP300_extended (98g)","STA","metabolic-stress VSMC",0.0111533878106912
"ERF (33g)","Ruptured","contractile VSMC",0.00234377413276496
"ERF (33g)","Ruptured","synthetic VSMC",0.00381690467897364
"ERF (33g)","Ruptured","inflammatory VSMC",0.0275420875420875
"ERF (33g)","Ruptured","ECM-remodeling VSMC",0.0122755331088664
"ERF (33g)","Ruptured","metabolic-stress VSMC",0.00194070332959222
"ERF (33g)","STA","contractile VSMC",0.00100448933782267
"ERF (33g)","STA","synthetic VSMC",0.00155443322109989
"ERF (33g)","STA","inflammatory VSMC",0.025628507295174
"ERF (33g)","STA","ECM-remodeling VSMC",0.00201459034792368
"ERF (33g)","STA","metabolic-stress VSMC",0.000819304152637486
"ERF_extended (55g)","Ruptured","contractile VSMC",0.00442992110912099
"ERF_extended (55g)","Ruptured","synthetic VSMC",0.00618736831286294
"ERF_extended (55g)","Ruptured","inflammatory VSMC",0.0235330352707402
"ERF_extended (55g)","Ruptured","ECM-remodeling VSMC",0.0132265275707899
"ERF_extended (55g)","Ruptured","metabolic-stress VSMC",0.00296682673731854
"ERF_extended (55g)","STA","contractile VSMC",0.00339095876800795
"ERF_extended (55g)","STA","synthetic VSMC",0.00441629408842524
"ERF_extended (55g)","STA","inflammatory VSMC",0.0244043715846995
"ERF_extended (55g)","STA","ECM-remodeling VSMC",0.0046080476900149
"ERF_extended (55g)","STA","metabolic-stress VSMC",0.00183805265772479
"ESRRA_extended (37g)","Ruptured","contractile VSMC",0.0128387233891821
"ESRRA_extended (37g)","Ruptured","synthetic VSMC",0.013593396352017
"ESRRA_extended (37g)","Ruptured","inflammatory VSMC",0.00552380952380952
"ESRRA_extended (37g)","Ruptured","ECM-remodeling VSMC",0.0231016731016731
"ESRRA_extended (37g)","Ruptured","metabolic-stress VSMC",0.00945230945230945
"ESRRA_extended (37g)","STA","contractile VSMC",0.00394980694980695
"ESRRA_extended (37g)","STA","synthetic VSMC",0.0045032175032175
"ESRRA_extended (37g)","STA","inflammatory VSMC",0.00563706563706564
"ESRRA_extended (37g)","STA","ECM-remodeling VSMC",0.00687001287001287
"ESRRA_extended (37g)","STA","metabolic-stress VSMC",0.00345045045045045
"ETS1 (114g)","Ruptured","contractile VSMC",0.0183650232871963
"ETS1 (114g)","Ruptured","synthetic VSMC",0.0121693494417245
"ETS1 (114g)","Ruptured","inflammatory VSMC",0.241506639427988
"ETS1 (114g)","Ruptured","ECM-remodeling VSMC",0.0153004766768812
"ETS1 (114g)","Ruptured","metabolic-stress VSMC",0.0167428025574093
"ETS1 (114g)","STA","contractile VSMC",0.00374191351719442
"ETS1 (114g)","STA","synthetic VSMC",0.00269322437861764
"ETS1 (114g)","STA","inflammatory VSMC",0.242728975144705
"ETS1 (114g)","STA","ECM-remodeling VSMC",0.00292560435818863
"ETS1 (114g)","STA","metabolic-stress VSMC",0.00185478379298604
"ETS1_extended (323g)","Ruptured","contractile VSMC",0.0667644385302359
"ETS1_extended (323g)","Ruptured","synthetic VSMC",0.0583019266669015
"ETS1_extended (323g)","Ruptured","inflammatory VSMC",0.504015151515152
"ETS1_extended (323g)","Ruptured","ECM-remodeling VSMC",0.0920369424582908
"ETS1_extended (323g)","Ruptured","metabolic-stress VSMC",0.065457950289411
"ETS1_extended (323g)","STA","contractile VSMC",0.0237997957099081
"ETS1_extended (323g)","STA","synthetic VSMC",0.0215262172284644
"ETS1_extended (323g)","STA","inflammatory VSMC",0.432415730337079
"ETS1_extended (323g)","STA","ECM-remodeling VSMC",0.0250825672454886
"ETS1_extended (323g)","STA","metabolic-stress VSMC",0.0197982635342186
"ETV3_extended (44g)","Ruptured","contractile VSMC",0.0339756814889601
"ETV3_extended (44g)","Ruptured","synthetic VSMC",0.033469253069979
"ETV3_extended (44g)","Ruptured","inflammatory VSMC",0.0605274550011392
"ETV3_extended (44g)","Ruptured","ECM-remodeling VSMC",0.0398581681476418
"ETV3_extended (44g)","Ruptured","metabolic-stress VSMC",0.0332016910964279
"ETV3_extended (44g)","STA","contractile VSMC",0.018548644338118
"ETV3_extended (44g)","STA","synthetic VSMC",0.0118819776714514
"ETV3_extended (44g)","STA","inflammatory VSMC",0.0467737525632262
"ETV3_extended (44g)","STA","ECM-remodeling VSMC",0.0147379813169287
"ETV3_extended (44g)","STA","metabolic-stress VSMC",0.0181077694235589
"ETV6_extended (40g)","Ruptured","contractile VSMC",0.0289560034822206
"ETV6_extended (40g)","Ruptured","synthetic VSMC",0.0303423105965266
"ETV6_extended (40g)","Ruptured","inflammatory VSMC",0.106159367396594
"ETV6_extended (40g)","Ruptured","ECM-remodeling VSMC",0.0592761557177616
"ETV6_extended (40g)","Ruptured","metabolic-stress VSMC",0.028345498783455
"ETV6_extended (40g)","STA","contractile VSMC",0.0101459854014599
"ETV6_extended (40g)","STA","synthetic VSMC",0.0107408759124088
"ETV6_extended (40g)","STA","inflammatory VSMC",0.0853661800486618
"ETV6_extended (40g)","STA","ECM-remodeling VSMC",0.0266508515815085
"ETV6_extended (40g)","STA","metabolic-stress VSMC",0.00890997566909976
"EZH2 (202g)","Ruptured","contractile VSMC",0.0644837458181443
"EZH2 (202g)","Ruptured","synthetic VSMC",0.0651879116621464
"EZH2 (202g)","Ruptured","inflammatory VSMC",0.259302008852571
"EZH2 (202g)","Ruptured","ECM-remodeling VSMC",0.0888023493360572
"EZH2 (202g)","Ruptured","metabolic-stress VSMC",0.0889418529867968
"EZH2 (202g)","STA","contractile VSMC",0.0157379979570991
"EZH2 (202g)","STA","synthetic VSMC",0.0126779026217228
"EZH2 (202g)","STA","inflammatory VSMC",0.196201906707525
"EZH2 (202g)","STA","ECM-remodeling VSMC",0.0183290772897514
"EZH2 (202g)","STA","metabolic-stress VSMC",0.0122369765066394
"EZH2_extended (258g)","Ruptured","contractile VSMC",0.0797926174433751
"EZH2_extended (258g)","Ruptured","synthetic VSMC",0.0769786199852066
"EZH2_extended (258g)","Ruptured","inflammatory VSMC",0.307963057541709
"EZH2_extended (258g)","Ruptured","ECM-remodeling VSMC",0.0954736976506639
"EZH2_extended (258g)","Ruptured","metabolic-stress VSMC",0.112638557863277
"EZH2_extended (258g)","STA","contractile VSMC",0.0220326864147089
"EZH2_extended (258g)","STA","synthetic VSMC",0.0163193735103847
"EZH2_extended (258g)","STA","inflammatory VSMC",0.238549540347293
"EZH2_extended (258g)","STA","ECM-remodeling VSMC",0.0218624446714334
"EZH2_extended (258g)","STA","metabolic-stress VSMC",0.0154009193054137
"FLI1 (35g)","Ruptured","contractile VSMC",0.00429734369519871
"FLI1 (35g)","Ruptured","synthetic VSMC",0.00455144661069867
"FLI1 (35g)","Ruptured","inflammatory VSMC",0.123951710261569
"FLI1 (35g)","Ruptured","ECM-remodeling VSMC",0.012458081824279
"FLI1 (35g)","Ruptured","metabolic-stress VSMC",0.00147179372531485
"FLI1 (35g)","STA","contractile VSMC",0.00160160965794769
"FLI1 (35g)","STA","synthetic VSMC",0.00105835010060362
"FLI1 (35g)","STA","inflammatory VSMC",0.116916163648558
"FLI1 (35g)","STA","ECM-remodeling VSMC",0.00610865191146881
"FLI1 (35g)","STA","metabolic-stress VSMC",0.000753856472166331
"FLI1_extended (79g)","Ruptured","contractile VSMC",0.00583022664413576
"FLI1_extended (79g)","Ruptured","synthetic VSMC",0.00546949465076297
"FLI1_extended (79g)","Ruptured","inflammatory VSMC",0.155279428226987
"FLI1_extended (79g)","Ruptured","ECM-remodeling VSMC",0.0130026694221993
"FLI1_extended (79g)","Ruptured","metabolic-stress VSMC",0.00201163447094731
"FLI1_extended (79g)","STA","contractile VSMC",0.00133298889175924
"FLI1_extended (79g)","STA","synthetic VSMC",0.000917075691035908
"FLI1_extended (79g)","STA","inflammatory VSMC",0.135935589425644
"FLI1_extended (79g)","STA","ECM-remodeling VSMC",0.00534917764574184
"FLI1_extended (79g)","STA","metabolic-stress VSMC",0.000604494962541979
"FOSB_extended (63g)","Ruptured","contractile VSMC",0.0894565670036457
"FOSB_extended (63g)","Ruptured","synthetic VSMC",0.0814488328099943
"FOSB_extended (63g)","Ruptured","inflammatory VSMC",0.0885045948203843
"FOSB_extended (63g)","Ruptured","ECM-remodeling VSMC",0.115694328413627
"FOSB_extended (63g)","Ruptured","metabolic-stress VSMC",0.118356591066143
"FOSB_extended (63g)","STA","contractile VSMC",0.0942587951359881
"FOSB_extended (63g)","STA","synthetic VSMC",0.0892323401095331
"FOSB_extended (63g)","STA","inflammatory VSMC",0.108143506915437
"FOSB_extended (63g)","STA","ECM-remodeling VSMC",0.0822231504687645
"FOSB_extended (63g)","STA","metabolic-stress VSMC",0.0963872644574399
"FOSL1 (38g)","Ruptured","contractile VSMC",0.050356238427896
"FOSL1 (38g)","Ruptured","synthetic VSMC",0.0341693976941859
"FOSL1 (38g)","Ruptured","inflammatory VSMC",0.0280979426984728
"FOSL1 (38g)","Ruptured","ECM-remodeling VSMC",0.0537675123059447
"FOSL1 (38g)","Ruptured","metabolic-stress VSMC",0.0975360062826931
"FOSL1 (38g)","STA","contractile VSMC",0.0329180865833649
"FOSL1 (38g)","STA","synthetic VSMC",0.0330884765871513
"FOSL1 (38g)","STA","inflammatory VSMC",0.0338432411965165
"FOSL1 (38g)","STA","ECM-remodeling VSMC",0.0247406285497917
"FOSL1 (38g)","STA","metabolic-stress VSMC",0.0420257478227944
"FOSL1_extended (193g)","Ruptured","contractile VSMC",0.181226630806571
"FOSL1_extended (193g)","Ruptured","synthetic VSMC",0.160306082913599
"FOSL1_extended (193g)","Ruptured","inflammatory VSMC",0.0975595846101464
"FOSL1_extended (193g)","Ruptured","ECM-remodeling VSMC",0.175668198842356
"FOSL1_extended (193g)","Ruptured","metabolic-stress VSMC",0.258275640298112
"FOSL1_extended (193g)","STA","contractile VSMC",0.125554136874362
"FOSL1_extended (193g)","STA","synthetic VSMC",0.124291794347974
"FOSL1_extended (193g)","STA","inflammatory VSMC",0.116407048008172
"FOSL1_extended (193g)","STA","ECM-remodeling VSMC",0.0966717739189649
"FOSL1_extended (193g)","STA","metabolic-stress VSMC",0.138946203609125
"FOSL2_extended (275g)","Ruptured","contractile VSMC",0.067675778504559
"FOSL2_extended (275g)","Ruptured","synthetic VSMC",0.0678119826705646
"FOSL2_extended (275g)","Ruptured","inflammatory VSMC",0.215523493360572
"FOSL2_extended (275g)","Ruptured","ECM-remodeling VSMC",0.112338270343888
"FOSL2_extended (275g)","Ruptured","metabolic-stress VSMC",0.0681463511519691
"FOSL2_extended (275g)","STA","contractile VSMC",0.0431392577459993
"FOSL2_extended (275g)","STA","synthetic VSMC",0.0434159005788219
"FOSL2_extended (275g)","STA","inflammatory VSMC",0.169033026898195
"FOSL2_extended (275g)","STA","ECM-remodeling VSMC",0.0487470207694927
"FOSL2_extended (275g)","STA","metabolic-stress VSMC",0.0559967654068778
"FOS_extended (454g)","Ruptured","contractile VSMC",0.353644422786779
"FOS_extended (454g)","Ruptured","synthetic VSMC",0.377883836427037
"FOS_extended (454g)","Ruptured","inflammatory VSMC",0.283507831120191
"FOS_extended (454g)","Ruptured","ECM-remodeling VSMC",0.445799284984678
"FOS_extended (454g)","Ruptured","metabolic-stress VSMC",0.36526784700942
"FOS_extended (454g)","STA","contractile VSMC",0.337622574055158
"FOS_extended (454g)","STA","synthetic VSMC",0.352426796050392
"FOS_extended (454g)","STA","inflammatory VSMC",0.290187265917603
"FOS_extended (454g)","STA","ECM-remodeling VSMC",0.360062989445012
"FOS_extended (454g)","STA","metabolic-stress VSMC",0.346398535921008
"FOXC1_extended (24g)","Ruptured","contractile VSMC",0.0474355899342408
"FOXC1_extended (24g)","Ruptured","synthetic VSMC",0.0600443242431072
"FOXC1_extended (24g)","Ruptured","inflammatory VSMC",0.0227378358750908
"FOXC1_extended (24g)","Ruptured","ECM-remodeling VSMC",0.0609114015976761
"FOXC1_extended (24g)","Ruptured","metabolic-stress VSMC",0.0356753812636166
"FOXC1_extended (24g)","STA","contractile VSMC",0.00635257806826434
"FOXC1_extended (24g)","STA","synthetic VSMC",0.00377995642701525
"FOXC1_extended (24g)","STA","inflammatory VSMC",0.0085039941902687
"FOXC1_extended (24g)","STA","ECM-remodeling VSMC",0.00644335511982571
"FOXC1_extended (24g)","STA","metabolic-stress VSMC",0.00298656499636892
"FOXD1_extended (27g)","Ruptured","contractile VSMC",0.0160878921735191
"FOXD1_extended (27g)","Ruptured","synthetic VSMC",0.0280289484887186
"FOXD1_extended (27g)","Ruptured","inflammatory VSMC",0.00105185185185185
"FOXD1_extended (27g)","Ruptured","ECM-remodeling VSMC",0.0247736625514403
