"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
5.33876563510214e-20,0.539302865771956,0.78,0.669,1.62698882729738e-15,"contractile VSMC","HSPB1"
5.52422747350142e-20,1.03644825110599,0.507,0.369,1.68350832254956e-15,"contractile VSMC","NBL1"
6.46400263479626e-20,0.464531140043957,0.86,0.706,1.96990480295416e-15,"contractile VSMC","EID1"
7.05626263707205e-20,2.27799008122239,0.153,0.049,2.15039603864771e-15,"contractile VSMC","FRZB"
1.40272890792391e-19,1.92476749440355,0.375,0.223,4.2748163468981e-15,"contractile VSMC","APOE"
1.54320117827357e-19,0.54760425936065,0.804,0.692,4.70290559078871e-15,"contractile VSMC","TMEM258"
2.3132561835753e-19,0.404352568758971,0.874,0.803,7.04964821944571e-15,"contractile VSMC","CHCHD2"
3.49080816380638e-19,0.762583752532574,0.642,0.505,1.06382378791999e-14,"contractile VSMC","CRYAB"
4.14414263121734e-19,0.347314109787193,0.957,0.876,1.26292746686348e-14,"contractile VSMC","ITM2B"
4.80914583551016e-19,0.455033874952556,0.535,0.4,1.46558719337172e-14,"contractile VSMC","PRKG1"
5.47431595089432e-19,0.639201886566212,0.645,0.528,1.66829778603504e-14,"contractile VSMC","NPC2"
7.96323302601854e-19,0.343776878791685,0.887,0.835,2.42679526467915e-14,"contractile VSMC","RPS5"
8.68666697775319e-19,0.904383993642592,0.705,0.566,2.64726176147028e-14,"contractile VSMC","TAGLN"
1.01257548018013e-18,0.549064623415145,0.809,0.68,3.08582377584895e-14,"contractile VSMC","DAD1"
1.5252421229458e-18,0.966045333005182,0.599,0.442,4.64817536967732e-14,"contractile VSMC","COL4A2"
1.62688006181889e-18,0.925328787630814,0.697,0.572,4.95791698839306e-14,"contractile VSMC","MT1X"
2.24126543165032e-18,1.11725872345665,0.609,0.459,6.83025640295434e-14,"contractile VSMC","MT1E"
3.09949846944533e-18,0.494905135230499,0.879,0.75,9.44572158563463e-14,"contractile VSMC","PRDX1"
3.12853742106148e-18,0.399031638984152,0.881,0.776,9.53421779068486e-14,"contractile VSMC","DYNLL1"
3.14358009326247e-18,0.624017199485247,0.622,0.505,9.58006033421737e-14,"contractile VSMC","VKORC1"
3.31333042584385e-18,0.622854198362278,0.602,0.477,1.00973744727591e-13,"contractile VSMC","RAB34"
3.4252677928708e-18,0.542280274055763,0.741,0.578,1.04385035987738e-13,"contractile VSMC","SELENOP"
3.6050905152697e-18,0.345189053503366,0.959,0.711,1.09865133452844e-13,"contractile VSMC","GSN"
6.77557302057046e-18,0.689984673673679,0.572,0.446,2.06485587801885e-13,"contractile VSMC","SRPX"
6.83425937545822e-18,0.538938105260675,0.589,0.46,2.08274054467089e-13,"contractile VSMC","EMP2"
6.96326274471144e-18,0.468549531035627,0.717,0.62,2.12205432145081e-13,"contractile VSMC","WDR83OS"
7.05264690596716e-18,0.638399363657911,0.647,0.522,2.14929414459349e-13,"contractile VSMC","PHPT1"
7.51775610143422e-18,0.348265611654249,0.965,0.916,2.29103617191208e-13,"contractile VSMC","RPL7A"
7.58794722576161e-18,1.22803652566307,0.354,0.227,2.31242691705085e-13,"contractile VSMC","AKR1C2"
7.84121888373551e-18,0.642694287804017,0.562,0.443,2.3896114548184e-13,"contractile VSMC","COX7A1"
8.20930855436722e-18,0.808176649894291,0.572,0.437,2.50178678194341e-13,"contractile VSMC","SPRY1"
1.06350652857376e-17,0.464092514021681,0.763,0.594,3.24103614582854e-13,"contractile VSMC","ID3"
1.19999952414988e-17,1.06420132325666,0.535,0.387,3.65699854984677e-13,"contractile VSMC","MT1M"
1.82067782969846e-17,0.581745713960676,0.653,0.516,5.54851568600606e-13,"contractile VSMC","RRAS"
2.44296995487062e-17,1.69330217387588,0.236,0.117,7.44495093746821e-13,"contractile VSMC","NDUFA4L2"
2.61771496320442e-17,0.685250691690445,0.55,0.443,7.97748635036549e-13,"contractile VSMC","PRDX4"
