"gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"SLC3A1",2.37303952357148,1.45151344509736,3.71779207717498,0.00493303473597056,0.0202079853310849,-1.97446430094328
"TMEM128",-1.69146331804251,3.91204302745057,-3.71757656389008,0.00493466160343608,0.0202088823554127,-2.20656614173226
"IMPG2",2.2732624738018,1.62683752508152,3.71653422708033,0.00494253799602602,0.0202353652010717,-2.0020784232388
"TAOK3",1.33792138524209,6.81955024469883,3.71545841050192,0.00495068129434019,0.020262925377519,-2.33563868953048
"UCK1",-1.36453402054071,3.26988434033121,-3.71516483250694,0.00495290596550761,0.0202662520606888,-2.10316952800744
"AL161430.1",2.07561909210685,1.68285340785848,3.71476858499515,0.00495591031752177,0.0202727662290418,-2.01336876999409
"AL589693.1",3.49783730752774,3.0831996444836,4.00491562803565,0.00496113717174569,0.0202883655165919,-2.09033118874869
"ERICH2",-3.89958212537196,-0.318126089731678,-3.71381986642945,0.00496311132781828,0.0202906579320716,-1.81091391919887
"USP40",-1.56198612068477,3.42417583420214,-3.71313377113827,0.00496832584211562,0.02030619280687,-2.15116013276212
"CCDC71",-2.04424877830652,2.23508791358628,-3.71195271296738,0.00497731575942733,0.0203329034206314,-1.94910362021401
"FHDC1",-3.86421968478072,0.714598938548045,-3.71190304373022,0.00497769420510649,0.0203329034206314,-1.81435514383493
"TTC22",4.32861123518436,-0.00461440245011502,3.71149311084471,0.00498081877363618,0.0203398784286696,-1.8293499349147
"BBS10",-2.62195805224974,2.04081496644472,-3.71111594291857,0.00498369543117066,0.0203452055837461,-1.87693197130923
"RNF217",-2.81163849389182,3.90006701071375,-3.80431490913911,0.00498495806312073,0.0203452055837461,-2.05464704027565
"TLK1",1.48617704325513,6.50903742155362,3.71040856013438,0.00498909536431553,0.0203563032573579,-2.34997350596154
"ERMN",5.31203549114633,-0.048808388410107,3.70960583693248,0.00499523057526669,0.02037554409701,-1.82506914430703
"IDI1",1.33864640595839,6.34675811726635,3.70921991768623,0.00499818298832342,0.0203817950609075,-2.35307252668738
"MAST3",1.61176655887397,2.72767747516157,3.70853171690408,0.00500345252838534,0.0203859695406276,-2.16311719545834
"ADNP2",1.1135747084594,5.06095364245271,3.70850016782301,0.00500369423958254,0.0203859695406276,-2.35786034594662
"EGFL7",-2.38113019126642,2.38757724756071,-3.7084384504607,0.00500416711870025,0.0203859695406276,-1.92576929583513
"SEMA7A",2.89584640580146,0.64996276247747,3.7083444289072,0.00500488760353711,0.0203859695406276,-1.88920487984804
"CWF19L1",1.2546720807196,4.27699634144318,3.70815350354539,0.0050063509967086,0.0203861453068809,-2.3321496269382
"P3H4",-1.89304867770094,3.49789834109523,-3.70765345730049,0.00501018586121644,0.0203927787874341,-2.11804823366818
"GPR19",3.90570646846374,0.416161487895515,3.70749710823371,0.00501138554130424,0.0203927787874341,-1.86338956103249
"VCPKMT",1.14818539869381,4.45088802567641,3.7072708170014,0.00501312243063662,0.0203927787874341,-2.34780623432174
"EP300",1.43704683531272,6.50221883656346,3.70720042703883,0.00501366283550612,0.0203927787874341,-2.35433706337239
"ELMOD2",-1.27399311709245,3.90851066323446,-3.70668309425405,0.0050176364411193,0.02040315962488,-2.22766796561977
"AC159540.2",2.38610223553955,1.35605791167159,3.70546742595919,0.00502698700976783,0.020435392675788,-1.97883577546095
"KPNA5",1.27961136718661,5.09463892569138,3.70491591202401,0.00503123515647295,0.0204385584391455,-2.36864986328334
"NUBP2",-1.28233585757552,4.69436507928076,-3.7048395786009,0.00503182342832963,0.0204385584391455,-2.29632496260038
"USP25",1.0588101380902,6.10398372157706,3.7048118100532,0.00503203744767594,0.0204385584391455,-2.36411870581013
"USP15",1.46250593782805,7.60750758554556,3.70394351864742,0.00503873444107259,0.0204549695575983,-2.33805417912237
"NUDT12",-3.43019987907848,1.34008912657127,-3.70369735868368,0.00504063474415375,0.0204549695575983,-1.84908030794841
"EAF1",1.2055061925882,4.52823957954153,3.70359374298844,0.00504143486162425,0.0204549695575983,-2.35240210250142
"ZNF814",1.75953365783129,3.19716193294466,3.70354930371459,0.00504177806150082,0.0204549695575983,-2.24856747014255
"AC120193.1",2.97709609713609,1.41467182609713,3.70324666597862,0.00504411595683721,0.0204586720668102,-1.99121802595963
"HFE",-2.85931419610653,1.56571527184522,-3.7029552021127,0.00504636861460685,0.0204620268627307,-1.84781082754483
"HTR2B",-2.36601645898777,2.5422380427321,-3.70203873066903,0.00505345873206898,0.0204849891669353,-1.97447925192574
"NR4A2",1.61135120143106,7.55953955349029,3.70076196500423,0.005063353726269,0.0205193053040275,-2.34508237414181
"MPP6",1.55395277431276,4.38466475110072,3.70040989990738,0.00506608584137184,0.0205243529700752,-2.36016091144968
"SLCO3A1",1.04161552037596,6.3365244659965,3.70023302398572,0.00506745903064976,0.0205243529700752,-2.36775459965754
"CCDC178",-3.97348702740882,-0.295323855710244,-3.69980120973033,0.00507081310233869,0.0205321442231226,-1.8302194926966
"BANF1",-1.83960131962837,6.41888925541935,-3.71044848714202,0.00507921451184281,0.0205603624091911,-2.34936903040499
"ZNF257",1.42468878740489,2.59773086986525,3.69845315232672,0.00508129907316929,0.0205630016623265,-2.16976837484381
"ARHGAP10",-1.2796732567856,6.81976121714657,-3.69749054472446,0.00508880079052819,0.0205875553966295,-2.36774499523299
"MYL6B",-1.76990861795399,4.7162837987469,-3.70077932159953,0.00509112183916406,0.0205911419778419,-2.28237511567501
"TRIM26",1.08578414961369,5.07509720323384,3.69649015217633,0.00509660935221742,0.0206056571155522,-2.37670300389042
"ARIH2",1.10260969266868,6.37949082362311,3.69636568702259,0.00509758174845519,0.0206056571155522,-2.37269599329778
"ZNF296",2.34844644446192,1.83636012672646,3.69597013646714,0.00510067332553512,0.0206123493566247,-2.06091446874438
"B4GALT7",-1.76255001831942,3.69015535630459,-3.69537359144481,0.00510533959333514,0.0206253995279292,-2.18905987258003
"PNKD",-1.61740132985573,5.68382386206589,-3.69513455221337,0.00510721065887213,0.0206271530099749,-2.34784816478347
"COL10A1",3.36355578766815,1.60272066188436,3.71348137096146,0.0051096944153581,0.0206313793637272,-2.02014015690108
"PABPC1L",1.77001997926165,3.36441115642692,3.69380566387812,0.00511762565112846,0.020657592406158,-2.27584229317557
"AL354733.3",3.09871631710125,2.79735999139497,3.85242598285612,0.00512482490237745,0.0206750764065655,-2.14844009641626
"AL096870.8",-2.61011510821773,3.47787415723466,-3.71534574407212,0.00512483780511078,0.0206750764065655,-2.07801011833649
"TEF",-2.60326817649761,2.62921285732508,-3.69263610021769,0.0051268104926471,0.0206772233243766,-1.94730324967975
"NR2F6",-2.53315300659246,3.14788763465292,-3.69230721964255,0.00512939639539795,0.0206784997862057,-2.07092710019919
"DCTN3",-1.50362419649455,5.94973599046627,-3.69222943430574,0.00513000820249955,0.0206784997862057,-2.35901953278659
"DOP1B",1.30827469359923,3.86009480992708,3.69174100900681,0.00513385158661035,0.0206881823902877,-2.31954647118672
"YPEL1",1.45406220870311,3.10557138415292,3.69140373336752,0.00513650735743683,0.0206930751076756,-2.2483948238556
"AGO1",1.0444288705556,3.62869947966218,3.69026265491926,0.00514550317008816,0.0207231176536111,-2.31631709500576
"POP7",-1.35657817253796,4.61156173138452,-3.6900917360175,0.00514685205762321,0.0207231176536111,-2.31297621158685
"NDUFV1",-1.34413812076992,5.62419063220129,-3.6896693349041,0.00515018723630423,0.0207307312366548,-2.35619841481075
"SMIM14",-2.46741855926869,6.34173562316375,-3.83165891382578,0.00515612928251048,0.0207437501013985,-2.28798612218706
"SPAG5-AS1",2.5437460402848,2.49407216834431,3.71484426734422,0.00515631185466001,0.0207437501013985,-2.17502417723557
"TCEAL7",-4.26659143403254,2.79172463433809,-3.75079182338616,0.00516047588082228,0.0207504181456186,-1.89253515152367
"ATPSCKMT",-1.97211324887909,2.25430035219256,-3.68831948990571,0.00516086058101285,0.0207504181456186,-1.97463380565315
"MDFIC",1.09625396238004,5.98440143314828,3.68812595020311,0.0051623928279285,0.0207507663545465,-2.39124718971191
"ARHGEF10L",-2.91796310851857,2.98016848120407,-3.6914719490034,0.00516555456794499,0.0207511582086289,-2.01196779899662
"CORO2B",-3.07402847325421,2.71566197567939,-3.68769842391796,0.00516577923904732,0.0207511582086289,-1.97492568880013
"MCRIP1",-1.56007701716731,5.56655039287882,-3.68756616534699,0.00516682732601642,0.0207511582086289,-2.35046215870056
"MTURN",-1.14807986125426,4.82740908645795,-3.68719968754963,0.00516973266204922,0.0207570189177775,-2.32664102424137
"TMEM161B",1.10088046182434,4.28944896567136,3.6867905787275,0.00517297800059774,0.0207642411131376,-2.37439695653594
"MTMR14",1.18723055034572,4.8133974420346,3.68611139621105,0.00517837049866107,0.0207685995329598,-2.3881469118751
"TMEM14C",-2.14575433145894,6.67307424380609,-3.74961328408171,0.00517964159072711,0.0207685995329598,-2.34785237341095
"ACAA2",-1.2670915013189,4.98491619011168,-3.68592255137958,0.00517987092103988,0.0207685995329598,-2.34723120224743
"DZIP1L",-3.17321632294256,1.78787359855512,-3.6857370079142,0.00518134555972905,0.0207685995329598,-1.89997132788925
"NPIPB13",2.30623871509182,1.60980440963137,3.68567571638671,0.00518183278199006,0.0207685995329598,-2.04631736553849
"MCOLN1",-1.31865967500928,4.15019573801351,-3.68542637615388,0.00518381535036784,0.0207685995329598,-2.25889015810732
"CLCN5",-1.56900740201126,2.83411993140433,-3.68537357827121,0.00518423526254393,0.0207685995329598,-2.07295056238048
"NIF3L1",-1.18034926886437,3.86504791144286,-3.68519712428097,0.00518563889690176,0.0207685995329598,-2.22344293099992
"CDC16",-1.11555287051942,4.44424463996159,-3.68477572182438,0.00518899263871652,0.0207762344033855,-2.30260245057549
"CYP4X1",-4.16008129344652,1.11878358629461,-3.68227351674566,0.00520895367045677,0.02085034048682,-1.85588394915582
"SLC2A8",-2.14871287992784,2.30885115595927,-3.68098587190586,0.00521925723886488,0.0208827752298714,-1.98714646521982
"AKR1C3",-4.65401346301421,4.25130958425951,-4.03627707641529,0.00521996638740272,0.0208827752298714,-1.93173199572921
"GTF2H4",-1.6948887406163,3.23742796747106,-3.6805755592394,0.00522254502157365,0.0208839403466934,-2.11752161528569
"LIN54",1.45872937385313,4.33807342405686,3.68049790900789,0.00522316746862404,0.0208839403466934,-2.37472199410708
"MGMT",-1.22333750774473,6.16906294846738,-3.67994435245329,0.00522760706509186,0.0208958707358197,-2.38424714765418
"PTGER4",2.09650158389192,6.23288304725288,3.75625150017109,0.00523516559737813,0.0209202580692555,-2.36452733472088
"LINC02762",-2.3213813480497,3.3174961188959,-3.67832695988902,0.00524060157867475,0.0209361522572495,-2.11612383786172
"SLC10A3",-1.64612885919846,3.6729482213674,-3.67776234079063,0.00524514587815192,0.0209453462035511,-2.19148197471427
"AC099811.4",4.53040755729726,0.0816261917254334,3.67767845943556,0.00524582134608933,0.0209453462035511,-1.87940875291324
"SEC61A2",1.29143093902358,3.51647304162102,3.67675529508246,0.00525326133582431,0.0209642786683274,-2.31520572871464
"MSX2",-3.98694159440419,1.26768618927678,-3.67669554183719,0.00525374328391241,0.0209642786683274,-1.87404349992351
"ATAD2",1.55384757476317,4.68594281078978,3.67654662573537,0.00525494459026348,0.0209642786683274,-2.40574657028894
"APOBEC3H",2.14155722953719,1.51517961064034,3.67582992925051,0.00526073023397447,0.0209760013559095,-2.04646464431786
"HERC3",1.05439680178796,5.05581650119185,3.6758205875673,0.00526080569048866,0.0209760013559095,-2.41196152037876
"WNT10A",3.04761849960721,0.500879282551086,3.67514239605493,0.00526628676444401,0.0209920244978698,-1.922828536067
"UGDH-AS1",-2.93973068633566,2.11012043338154,-3.67367580157661,0.00527816022791576,0.0210335124684905,-1.96405330220889
"CCDC138",1.62999352983469,4.79789287309436,3.68140860434505,0.00528591525019374,0.0210585699420708,-2.4039419851131
"OGG1",-1.25588758770338,3.46653601841424,-3.67226814319647,0.00528958309507665,0.0210673351128552,-2.19818587353859
"C19orf12",-1.12281152573792,4.42227555070251,-3.67167847550792,0.00529437587345242,0.0210805745596494,-2.33148500569229
"UBXN8",-1.46105104851586,3.71752804803517,-3.67148346355066,0.00529596192441861,0.0210810420030795,-2.21937132840233
"CCDC127",-1.51444146480944,3.91027061498081,-3.67008060544069,0.00530738627642559,0.0211206605522077,-2.28773019842596
"C16orf58",-1.45789655729906,3.67725189118214,-3.66980372006325,0.0053096441956892,0.0211237895745351,-2.22783432177322
"AKAP10",1.1376710733871,5.21675111591729,3.66938430417169,0.00531306633846368,0.0211282152156511,-2.42223820129305
"ZCCHC2",1.61029740417865,5.27105262332462,3.67300836334312,0.00531370049662119,0.0211282152156511,-2.42431295502222
"SNRPA",-1.23089758059,5.30724295342308,-3.66912467586289,0.00531518589042775,0.0211282686987538,-2.37720944572393
"KLHDC3",-1.17294960476062,4.26793979975083,-3.66874564693668,0.00531828180502149,0.0211297423082113,-2.29901289535723
"COL4A4",-2.63362240550235,3.11536073432781,-3.68173929263569,0.00531986384864501,0.0211297423082113,-2.11484775216647
"AL137003.2",3.56675235477703,0.247145127461227,3.66845120033238,0.00532068816170138,0.0211297423082113,-1.90965513772975
"PHB",-1.43114716145212,5.91181416737624,-3.66835864740074,0.00532144478502047,0.0211297423082113,-2.39646492125862
"AC131934.1",3.12704540000483,2.30694376530492,3.75834367597829,0.00533085358597683,0.0211612478907941,-2.14387639417046
"CRIP2",-2.56314688556609,5.41943106469024,-3.81159661159937,0.00533994099496649,0.0211798598514124,-2.25082711066658
"SERINC3",-1.23437750716081,6.36532011950514,-3.6659553486962,0.00534113159400633,0.0211798598514124,-2.40975583179505
"PP2D1",2.01098201076868,2.08117175500468,3.66584411380533,0.00534204464010911,0.0211798598514124,-2.14226661151595
"TWF2",-1.31826596652028,5.28075855242687,-3.66573809248987,0.00534291504490667,0.0211798598514124,-2.38549627294548
"FAM184B",2.90223935678728,2.24257354073003,3.71386855903169,0.00534291991932314,0.0211798598514124,-2.15597409380328
"PIGM",-1.93853320866553,2.54544498679298,-3.6651015608293,0.00534814393233999,0.0211914619214827,-2.05648499506019
"PRELID2",-2.62214403640608,3.11213533667891,-3.69421398867077,0.00534879939679056,0.0211914619214827,-2.14735373289386
"TP53I11",-1.5817645092511,3.47598984788656,-3.66370287181476,0.00535965263557409,0.021223980929742,-2.20788229615751
"COQ5",-1.5492501873067,3.24270790849439,-3.66349228214803,0.00536138767068464,0.021223980929742,-2.19730114835881
"MINK1",1.19835039979409,4.42881554254093,3.66348555058545,0.00536144314137137,0.021223980929742,-2.40657338466402
"IFIH1",1.395122348479,4.13330642034263,3.6616307633629,0.0053767503767132,0.0212787082733227,-2.40242909757748
"SF3B4",-1.09312220947519,5.14634079644201,-3.66096570443424,0.00538225020492286,0.0212946029331485,-2.39086810162668
"CHD6",1.06740667904027,6.37391936610046,3.65959318362941,0.00539361927300214,0.0213267828614164,-2.43138725881256
"AC008781.1",2.59579126821606,0.791985264936661,3.65941915160472,0.00539506264790698,0.0213267828614164,-1.9763549521684
"CRELD2",-1.78562537357207,5.06340654777829,-3.67080019942269,0.00539554160475546,0.0213267828614164,-2.36926272259536
"ELAC1",-2.0504689289466,2.33463722370681,-3.65926676540395,0.00539632683242749,0.0213267828614164,-2.045001442459
"SLC22A15",-1.31005328080188,3.39694548149828,-3.65843608931779,0.00540322355033256,0.0213428298619009,-2.20865521384191
"SYAP1",1.36759285586376,6.60970877124782,3.65841954616922,0.0054033609947156,0.0213428298619009,-2.42964715682597
"ZFAND4",1.20725913240264,3.55218907282205,3.65765999784756,0.00540967547116118,0.021361893181031,-2.36365741970173
"FURIN",1.413200132319,4.83301548873248,3.65704802523204,0.00541476873919679,0.021376124995168,-2.43880559436311
"SEC14L2",1.35545290399893,3.63989564296927,3.65603065667174,0.00542324718499128,0.0214037091265782,-2.35343089773435
"C5orf15",-1.21675418213351,5.07484791855473,-3.655448686516,0.00542810343953748,0.0214064842495976,-2.39105480846024
"AC026341.1",1.09273626955364,4.15477466819009,3.65521850242637,0.00543002547693444,0.0214064842495976,-2.4036479816164
"AP3B1",1.08928267606968,6.66935217276149,3.65517513787571,0.00543038765125134,0.0214064842495976,-2.43367127239749
"ZNF688",-1.18904121323227,4.44578977340912,-3.65507609756947,0.00543121491670894,0.0214064842495976,-2.33876187629171
"ZNF462",-3.12870644652096,2.91503351651034,-3.66499338836128,0.00543140696927926,0.0214064842495976,-2.02965698055977
"C14orf119",-1.32315977353041,5.47585568335322,-3.65467397751511,0.00543457511597131,0.0214130911926029,-2.41101789720884
"LAMP2",-1.86154601687983,5.96518897507936,-3.67486431864519,0.00544038630702953,0.0214245120603762,-2.40261095425628
"ALG2",-1.25302404197602,4.02276841837511,-3.65397049183677,0.00544045885885965,0.0214245120603762,-2.3232660583519
"MRPS33",-1.10447375633183,4.83828394929441,-3.65306048416198,0.0054480798485879,0.0214486390967171,-2.39117119002188
"HAUS3",1.35905580271223,4.52418972604012,3.6499525698236,0.00547419244390704,0.0215455328598414,-2.44144194183442
"ADGRL2",-3.21741608986807,3.61065256637656,-3.76679622843265,0.00547925218217792,0.0215576175616084,-2.08200335634228
"PDE6B",2.82890611770707,0.700337050648414,3.64923186707635,0.00548026657951156,0.0215576175616084,-1.98145913332021
"STK32A",-4.50964520225235,0.393601126285903,-3.64858035725117,0.00548576366326835,0.0215733292116586,-1.90194701617742
